hour,length,angle
23,307.467835,0.723370248
0,308.7479276,0.724087877
1,310.3332283,0.724805506
2,307.7572859,0.725523135
3,306.4843868,0.726240765
4,333.7588891,0.726958394
5,315.8427305,0.727676023
6,336.2488525,0.728393652
7,375.0071935,0.729111281
8,316.4569146,0.729828911
9,326.0180453,0.73054654
10,308.6211858,0.731264169
11,308.856172,0.731981798
12,308.6681145,0.732699428
13,329.0814299,0.733417057
14,327.2337394,0.734134686
15,306.7594508,0.734852315
16,306.9499061,0.735569944
17,332.3619884,0.736287574
18,306.3792253,0.737005203
19,335.5401258,0.737722832
20,308.3742104,0.738440461
21,323.5445241,0.73915809
22,323.009468,0.73987572
23,307.4397462,0.740593349
0,341.000644,0.741310978
1,307.9768576,0.742028607
2,337.5289451,0.742746237
3,306.6015373,0.743463866
4,332.6099914,0.744181495
5,315.7951167,0.744899124
6,317.7692065,0.745616753
7,327.0405437,0.746334383
8,308.8941945,0.747052012
9,312.3922694,0.747769641
10,313.5658304,0.74848727
11,334.8581176,0.749204899
12,316.0657276,0.749922529
13,330.5598564,0.750640158
14,345.9723497,0.751357787
15,307.1691353,0.752075416
16,306.5676253,0.752793046
17,307.2958771,0.753510675
18,322.6364359,0.754228304
19,307.4140553,0.754945933
20,335.5891098,0.755663562
21,306.5244646,0.756381192
22,337.3655509,0.757098821
23,325.7525725,0.75781645
0,312.2912185,0.758534079
1,316.8217256,0.759251708
2,333.3485195,0.759969338
3,310.2201883,0.760686967
4,314.5379746,0.761404596
5,326.9963553,0.762122225
6,309.9605388,0.762839855
7,308.2228053,0.763557484
8,328.5569927,0.764275113
9,308.9219407,0.764992742
10,311.5383034,0.765710371
11,311.305715,0.766428001
12,308.9438636,0.76714563
13,314.0909527,0.767863259
14,339.2262582,0.768580888
15,307.2530589,0.769298517
16,306.5320006,0.770016147
17,329.7973501,0.770733776
18,311.0597673,0.771451405
19,321.9468917,0.772169034
20,321.4731513,0.772886664
21,313.3589329,0.773604293
22,330.3149364,0.774321922
23,325.5097077,0.775039551
0,314.1724785,0.77575718
1,330.1703821,0.77647481
2,315.4251675,0.777192439
3,337.287793,0.777910068
4,311.7811682,0.778627697
5,315.1322911,0.779345326
6,332.6969979,0.780062956
7,307.8340161,0.780780585
8,316.7874711,0.781498214
9,328.4360742,0.782215843
10,314.4413768,0.782933473
11,337.2812847,0.783651102
12,313.0831838,0.784368731
13,335.9871477,0.78508636
14,333.1063398,0.785803989
15,306.9026349,0.786521619
16,306.4994588,0.787239248
17,307.1852349,0.787956877
18,306.4648617,0.788674506
19,330.5430717,0.789392135
20,306.9858734,0.790109765
21,310.4623679,0.790827394
22,307.5637477,0.791545023
23,308.2851486,0.792262652
0,308.3536577,0.792980282
1,312.2247647,0.793697911
2,384.2867517,0.79441554
3,320.7061919,0.795133169
4,308.6252963,0.795850798
5,308.1861529,0.796568428
6,318.1764932,0.797286057
7,318.6509187,0.798003686
8,315.7043421,0.798721315
9,307.4568735,0.799438944
10,314.4499404,0.800156574
11,333.2228053,0.800874203
12,312.2374389,0.801591832
13,330.5886302,0.802309461
14,335.8425935,0.803027091
15,307.2400422,0.80374472
16,306.8868778,0.804462349
17,306.7416385,0.805179978
18,306.9992327,0.805897607
19,306.930381,0.806615237
20,316.286327,0.807332866
21,325.217859,0.808050495
22,306.5117904,0.808768124
23,335.0639875,0.809485753
0,327.4810572,0.810203383
1,327.7643424,0.810921012
2,318.4416234,0.811638641
3,331.102106,0.81235627
4,318.9427675,0.813073899
5,306.7549977,0.813791529
6,307.1955113,0.814509158
7,306.8687229,0.815226787
8,306.561117,0.815944416
9,324.3707439,0.816662046
10,316.5209706,0.817379675
11,319.0650562,0.818097304
12,315.4899086,0.818814933
13,400,0.819532562
14,325.5110779,0.820250192
15,307.757971,0.820967821
16,306.5405642,0.82168545
17,307.9436307,0.822403079
18,306.5813272,0.823120708
19,307.5956045,0.823838338
20,307.2441527,0.824555967
21,307.18592,0.825273596
22,306.9543592,0.825991225
23,307.8240823,0.826708855
0,308.111478,0.827426484
1,309.0027815,0.828144113
2,337.8070921,0.828861742
3,319.7748106,0.829579371
4,314.9853391,0.830297001
5,322.8279188,0.83101463
6,311.4728772,0.831732259
7,333.5862461,0.832449888
8,359.5868216,0.833167517
9,332.4318677,0.833885147
10,308.2700766,0.834602776
11,309.0123727,0.835320405
12,310.1184522,0.836038034
13,318.2552786,0.836755664
14,308.8972774,0.837473293
15,312.1507748,0.838190922
16,307.9970678,0.838908551
17,307.6695943,0.83962618
18,307.3208829,0.84034381
19,307.1996218,0.841061439
20,307.6932299,0.841779068
21,311.3444227,0.842496697
22,311.565022,0.843214326
23,308.3611937,0.843931956
0,310.6555636,0.844649585
1,318.7653289,0.845367214
2,309.8248907,0.846084843
3,308.6667443,0.846802473
4,307.7778387,0.847520102
5,339.770563,0.848237731
6,307.810038,0.84895536
7,308.2632257,0.849672989
8,345.6109642,0.850390619
9,315.4810024,0.851108248
10,307.9662387,0.851825877
11,315.3131551,0.852543506
12,318.3022074,0.853261135
13,318.0730444,0.853978765
14,309.597098,0.854696394
15,306.7618486,0.855414023
16,307.4250168,0.856131652
17,307.7754409,0.856849282
18,307.9922722,0.857566911
19,306.9916967,0.85828454
20,307.8545689,0.859002169
21,309.6501925,0.859719798
22,311.583862,0.860437428
23,309.3172383,0.861155057
0,308.2032802,0.861872686
1,339.0587534,0.862590315
2,312.0384199,0.863307944
3,310.5747229,0.864025574
4,310.594248,0.864743203
5,314.2841484,0.865460832
6,322.0523958,0.866178461
7,315.8136141,0.866896091
8,313.8970719,0.86761372
9,324.6714988,0.868331349
10,312.260732,0.869048978
11,311.7369798,0.869766607
12,317.6732938,0.870484237
13,317.7753723,0.871201866
14,310.4907992,0.871919495
15,307.5815601,0.872637124
16,307.3040982,0.873354753
17,307.5103106,0.874072383
18,308.370785,0.874790012
19,306.915309,0.875507641
20,307.5075703,0.87622527
21,310.49628,0.8769429
22,311.0234575,0.877660529
23,309.0983517,0.878378158
0,309.3812943,0.879095787
1,309.2983983,0.879813416
2,309.8416755,0.880531046
3,308.137854,0.881248675
4,309.9101846,0.881966304
5,309.9841744,0.882683933
6,310.0197991,0.883401562
7,312.1795487,0.884119192
8,311.6297631,0.884836821
9,315.5203952,0.88555445
10,308.4577915,0.886272079
11,318.2220517,0.886989709
12,316.8686543,0.887707338
13,317.5982763,0.888424967
14,318.2371237,0.889142596
15,308.2889166,0.889860225
16,306.8824247,0.890577855
17,307.2482633,0.891295484
18,307.5236699,0.892013113
19,307.0564378,0.892730742
20,307.95699,0.893448371
21,309.9351904,0.894166001
22,311.5578285,0.89488363
23,309.8707918,0.895601259
0,308.4821123,0.896318888
1,309.4063001,0.897036518
2,309.4028746,0.897754147
3,335.809024,0.898471776
4,308.5170519,0.899189405
5,317.8887549,0.899907034
6,329.4643958,0.900624664
7,322.7436526,0.901342293
8,324.2970966,0.902059922
9,315.5851363,0.902777551
10,312.4460491,0.90349518
11,315.6252141,0.90421281
12,314.0361454,0.904930439
13,317.6082101,0.905648068
14,318.645438,0.906365697
15,310.1667512,0.907083327
16,310.3924887,0.907800956
17,335.3928312,0.908518585
18,307.7449543,0.909236214
19,307.8956743,0.909953843
20,307.2955346,0.910671473
21,308.2279435,0.911389102
22,309.7598071,0.912106731
23,310.5445789,0.91282436
0,309.3511503,0.913541989
1,309.902306,0.914259619
2,309.4597372,0.914977248
3,334.4823452,0.915694877
4,313.626461,0.916412506
5,342.1461162,0.917130136
6,311.9356562,0.917847765
7,320.8336188,0.918565394
8,332.6415056,0.919283023
9,324.9636902,0.920000652
10,329.6651275,0.920718282
11,333.1296329,0.921435911
12,317.4780428,0.92215354
13,317.4509817,0.922871169
14,317.8199033,0.923588798
15,312.2278476,0.924306428
16,306.8903032,0.925024057
17,308.3224861,0.925741686
18,307.2592248,0.926459315
19,307.3273913,0.927176945
20,307.8004467,0.927894574
21,307.4825644,0.928612203
22,308.2752148,0.929329832
23,315.0055492,0.930047461
0,314.7109601,0.930765091
1,310.5877396,0.93148272
2,357.8768343,0.932200349
3,314.2594851,0.932917978
4,307.0632887,0.933635607
5,307.5839579,0.934353237
6,307.031432,0.935070866
7,360.7151665,0.935788495
8,308.9212556,0.936506124
9,312.7170026,0.937223754
10,330.8153954,0.937941383
11,315.0165107,0.938659012
12,313.3233082,0.939376641
13,318.5553485,0.94009427
14,341.8549525,0.9408119
15,306.6309963,0.941529529
16,307.5216146,0.942247158
17,307.448995,0.942964787
18,306.8224792,0.943682416
19,307.0417083,0.944400046
20,307.4370059,0.945117675
21,307.5363441,0.945835304
22,307.3164299,0.946552933
23,307.7562583,0.947270563
0,312.6580848,0.947988192
1,313.3157722,0.948705821
2,373.9370812,0.94942345
3,308.0231013,0.950141079
4,308.6509872,0.950858709
5,309.4778921,0.951576338
6,313.1181234,0.952293967
7,365.849924,0.953011596
8,319.2267377,0.953729225
9,318.6139238,0.954446855
10,312.9889837,0.955164484
11,335.7453106,0.955882113
12,318.1737528,0.956599742
13,317.400285,0.957317372
14,318.4183303,0.958035001
15,367.4290588,0.95875263
16,307.8028445,0.959470259
17,307.1307702,0.960187888
18,312.3689763,0.960905518
19,329.4404176,0.961623147
20,307.4239891,0.962340776
21,336.9753915,0.963058405
22,310.4113287,0.963776034
23,327.8849184,0.964493664
0,349.4676843,0.965211293
1,310.7915542,0.965928922
2,321.5714618,0.966646551
3,335.2588959,0.967364181
4,311.072099,0.96808181
5,338.2287656,0.968799439
6,340.5460861,0.969517068
7,311.933601,0.970234697
8,344.4822767,0.970952327
9,322.8974556,0.971669956
10,311.3043448,0.972387585
11,323.0838003,0.973105214
12,325.2908212,0.973822843
13,340.6981763,0.974540473
14,317.5119548,0.975258102
15,308.5406876,0.975975731
16,307.1814669,0.97669336
17,307.5517586,0.97741099
18,307.5558692,0.978128619
19,307.5880685,0.978846248
20,307.6346546,0.979563877
21,310.6195963,0.980281506
22,309.9828042,0.980999136
23,308.5584999,0.981716765
0,308.7849225,0.982434394
1,325.6892016,0.983152023
2,325.5069674,0.983869652
3,363.6572901,0.984587282
4,346.6447666,0.985304911
5,327.042599,0.98602254
6,309.0661524,0.986740169
7,338.0252936,0.987457799
8,319.4216461,0.988175428
9,313.3856515,0.988893057
10,312.0480112,0.989610686
11,312.5166135,0.990328315
12,317.0125235,0.991045945
13,316.4949372,0.991763574
14,317.900744,0.992481203
15,310.4390749,0.993198832
16,306.8005563,0.993916461
17,307.0756203,0.994634091
18,307.9926147,0.99535172
19,307.027664,0.996069349
20,307.686379,0.996786978
21,308.581793,0.997504608
22,312.8512804,0.998222237
23,309.0884179,0.998939866
0,308.6102243,0.999657495
1,319.3075785,1.000375124
2,321.8550895,1.001092754
3,323.4167546,1.001810383
4,317.1344697,1.002528012
5,316.5929052,1.003245641
6,327.1148761,1.00396327
7,324.8482523,1.0046809
8,327.6197882,1.005398529
9,307.6541797,1.006116158
10,318.4046285,1.006833787
11,314.8445528,1.007551417
12,318.032624,1.008269046
13,318.8656948,1.008986675
14,318.393667,1.009704304
15,308.4458024,1.010421933
16,307.5699135,1.011139563
17,306.8320705,1.011857192
18,307.8977296,1.012574821
19,307.2794349,1.01329245
20,307.9032103,1.014010079
21,307.0834989,1.014727709
22,312.290876,1.015445338
23,308.416001,1.016162967
0,309.6680049,1.016880596
1,308.7832098,1.017598225
2,309.6060041,1.018315855
3,308.4742337,1.019033484
4,308.9870244,1.019751113
5,318.144979,1.020468742
6,332.8418947,1.021186372
7,315.3994766,1.021904001
8,328.3788691,1.02262163
9,324.3289533,1.023339259
10,325.654947,1.024056888
11,315.8321116,1.024774518
12,338.6744173,1.025492147
13,324.4262362,1.026209776
14,340.0079471,1.026927405
15,310.3643999,1.027645034
16,308.4845101,1.028362664
17,307.3318444,1.029080293
18,307.1345382,1.029797922
19,331.8313854,1.030515551
20,307.2540866,1.031233181
21,327.1734514,1.03195081
22,317.8952633,1.032668439
23,340.2014853,1.033386068
0,309.0312127,1.034103697
1,310.3596043,1.034821327
2,333.130318,1.035538956
3,309.0092898,1.036256585
4,330.1474316,1.036974214
5,319.9947248,1.037691843
6,323.7140841,1.038409473
7,323.7819081,1.039127102
8,355.1542825,1.039844731
9,307.7168656,1.04056236
10,319.0434759,1.04127999
11,316.1243029,1.041997619
12,316.9303125,1.042715248
13,317.3811024,1.043432877
14,318.8944686,1.044150506
15,307.6055383,1.044868136
16,307.0081389,1.045585765
17,307.7339928,1.046303394
18,307.3130044,1.047021023
19,306.8844799,1.047738652
20,307.6641136,1.048456282
21,307.1287149,1.049173911
22,321.888659,1.04989154
23,347.6093748,1.050609169
0,323.5537728,1.051326799
1,307.6966554,1.052044428
2,307.663771,1.052762057
3,327.4656427,1.053479686
4,313.4092871,1.054197315
5,335.5356727,1.054914945
6,319.5781894,1.055632574
7,354.537358,1.056350203
8,317.9202691,1.057067832
9,309.4587096,1.057785461
10,328.0572188,1.058503091
11,316.8765329,1.05922072
12,316.9114725,1.059938349
13,317.2865599,1.060655978
14,346.4454051,1.061373608
15,310.4325665,1.062091237
16,306.9139389,1.062808866
17,308.2491813,1.063526495
18,334.4073277,1.064244124
19,307.0961731,1.064961754
20,307.5925215,1.065679383
21,307.7658496,1.066397012
22,307.9206802,1.067114641
23,309.3097023,1.06783227
0,312.33986,1.0685499
1,312.5481276,1.069267529
2,309.4720688,1.069985158
3,307.314032,1.070702787
4,306.8837949,1.071420417
5,312.2648425,1.072138046
6,314.9229958,1.072855675
7,370.0039735,1.073573304
8,312.099393,1.074290933
9,310.6720058,1.075008563
10,307.9446583,1.075726192
11,329.5126947,1.076443821
12,316.9731307,1.07716145
13,318.2802844,1.077879079
14,309.6190209,1.078596709
15,307.7360481,1.079314338
16,307.012592,1.080031967
17,307.0249236,1.080749596
18,307.720291,1.081467226
19,307.810038,1.082184855
20,307.6367099,1.082902484
21,313.5867257,1.083620113
22,308.6057712,1.084337742
23,309.4251401,1.085055372
0,308.0806489,1.085773001
1,309.3353932,1.08649063
2,310.8261513,1.087208259
3,307.0889796,1.087925888
4,308.2344519,1.088643518
5,314.6102517,1.089361147
6,311.0166066,1.090078776
7,307.3664415,1.090796405
8,314.9017579,1.091514035
9,328.122645,1.092231664
10,311.041955,1.092949293
11,310.4664785,1.093666922
12,318.9187893,1.094384551
13,345.6644013,1.095102181
14,310.5404683,1.09581981
15,307.3678117,1.096537439
16,307.7230314,1.097255068
17,326.8764644,1.097972697
18,316.0664127,1.098690327
19,308.2450708,1.099407956
20,307.103024,1.100125585
21,308.0145376,1.100843214
22,307.7076168,1.101560844
23,308.3115246,1.102278473
0,315.0956387,1.102996102
1,331.4652042,1.103713731
2,310.5654742,1.10443136
3,338.5425373,1.10514899
4,310.3781017,1.105866619
5,333.7181261,1.106584248
6,316.9792965,1.107301877
7,318.0569448,1.108019506
8,341.648055,1.108737136
9,309.5597605,1.109454765
10,314.7486401,1.110172394
11,310.334941,1.110890023
12,328.5460313,1.111607653
13,320.1228368,1.112325282
14,328.0990094,1.113042911
15,310.9306277,1.11376054
16,307.4894153,1.114478169
17,306.8947563,1.115195799
18,335.4767549,1.115913428
19,306.7830865,1.116631057
20,326.6322294,1.117348686
21,311.6342162,1.118066315
22,317.4389926,1.118783945
23,322.1421427,1.119501574
0,307.9443158,1.120219203
1,331.185002,1.120936832
2,318.2453448,1.121654462
3,330.3474782,1.122372091
4,312.0596577,1.12308972
5,308.8280833,1.123807349
6,310.6028116,1.124524978
7,327.1433073,1.125242608
8,309.7303482,1.125960237
9,310.1609279,1.126677866
10,308.6252963,1.127395495
11,312.0589726,1.128113124
12,310.53396,1.128830754
13,330.846567,1.129548383
14,319.8782593,1.130266012
15,307.629859,1.130983641
16,307.4027513,1.131701271
17,307.2434677,1.1324189
18,307.9676089,1.133136529
19,305.3646055,1.133854158
20,307.0852116,1.134571787
21,307.7213187,1.135289417
22,307.7706452,1.136007046
23,338.0934601,1.136724675
0,381.0103038,1.137442304
1,335.3003439,1.138159933
2,311.4807558,1.138877563
3,340.3789239,1.139595192
4,316.2541277,1.140312821
5,344.2048148,1.14103045
6,318.0641382,1.14174808
7,355.075497,1.142465709
8,333.5043777,1.143183338
9,345.801077,1.143900967
10,310.0516559,1.144618596
11,308.5821356,1.145336226
12,312.0161544,1.146053855
13,321.7598619,1.146771484
14,317.5506625,1.147489113
15,307.7473521,1.148206742
16,307.2098982,1.148924372
17,307.3006728,1.149642001
18,307.0800734,1.15035963
19,308.1930039,1.151077259
20,307.9038954,1.151794889
21,307.4051491,1.152512518
22,307.8898511,1.153230147
23,309.2651713,1.153947776
0,308.969212,1.154665405
1,314.0960909,1.155383035
2,317.0967897,1.156100664
3,312.694052,1.156818293
4,308.036118,1.157535922
5,315.7838127,1.158253551
6,311.0470932,1.158971181
7,307.3671266,1.15968881
8,306.9149665,1.160406439
9,323.2499349,1.161124068
10,351.3797734,1.161841698
11,352.5711467,1.162559327
12,308.7869778,1.163276956
13,317.802776,1.163994585
14,329.8723675,1.164712214
15,307.0855542,1.165429844
16,307.4198786,1.166147473
17,307.1468698,1.166865102
18,308.0128249,1.167582731
19,307.1855775,1.16830036
20,307.9244482,1.16901799
21,307.5527863,1.169735619
22,307.1009687,1.170453248
23,308.6067988,1.171170877
0,316.9070194,1.171888507
1,307.5476481,1.172606136
2,313.5613773,1.173323765
3,322.2575805,1.174041394
4,307.257512,1.174759023
5,333.0960635,1.175476653
6,359.7330885,1.176194282
7,307.5918365,1.176911911
8,313.9131716,1.17762954
9,318.2419194,1.178347169
10,344.5994273,1.179064799
11,341.9984791,1.179782428
12,318.3231026,1.180500057
13,331.9550443,1.181217686
14,311.5677624,1.181935316
15,307.2126386,1.182652945
16,306.9540167,1.183370574
17,307.9247907,1.184088203
18,332.4555033,1.184805832
19,307.2208597,1.185523462
20,326.8905087,1.186241091
21,326.1879479,1.18695872
22,307.6805557,1.187676349
23,308.115246,1.188393978
0,319.3462861,1.189111608
1,336.9161312,1.189829237
2,327.242303,1.190546866
3,322.8347697,1.191264495
4,308.2649384,1.191982125
5,326.7997342,1.192699754
6,311.2098023,1.193417383
7,329.2424263,1.194135012
8,307.2917666,1.194852641
9,310.9193237,1.195570271
10,320.2934245,1.1962879
11,339.0039461,1.197005529
12,330.7006426,1.197723158
13,312.250113,1.198440787
14,307.2982749,1.199158417
15,307.7867449,1.199876046
16,306.934149,1.200593675
17,307.33664,1.201311304
18,334.1942644,1.202028934
19,307.2475782,1.202746563
20,323.9024841,1.203464192
21,345.7322253,1.204181821
22,311.9983421,1.20489945
23,335.9946837,1.20561708
0,312.1206308,1.206334709
1,328.0914734,1.207052338
2,320.6044558,1.207769967
3,360.3489854,1.208487596
4,310.8628037,1.209205226
5,309.0733458,1.209922855
6,322.8751901,1.210640484
7,312.6875437,1.211358113
8,315.451201,1.212075743
9,309.3350506,1.212793372
10,309.6786238,1.213511001
11,350.2055273,1.21422863
12,323.0557116,1.214946259
13,311.8726279,1.215663889
14,307.2708713,1.216381518
15,307.2527164,1.217099147
16,308.3057013,1.217816776
17,307.01636,1.218534405
18,308.2053355,1.219252035
19,307.3311593,1.219969664
20,307.874094,1.220687293
21,327.426935,1.221404922
22,312.5152433,1.222122551
23,349.5454421,1.222840181
0,318.1192881,1.22355781
1,326.6092789,1.224275439
2,310.7288684,1.224993068
3,342.6928189,1.225710698
4,309.1672033,1.226428327
